t,binance_funding_rate,funding_payment
1739066400000,,1.25e-05
1739070000000,,1.25e-05
1739073600000,,1.25e-05
1739077200000,,1.25e-05
1739080800000,,1.25e-05
1739084400000,,1.25e-05
1739088000000,5.479e-05,1.25e-05
1739091600000,,1.25e-05
1739095200000,,1.25e-05
1739098800000,,1.25e-05
1739102400000,,1.25e-05
1739106000000,,1.25e-05
1739109600000,,1.25e-05
1739113200000,,6.7e-07
1739116800000,5.02e-05,1.068e-05
1739120400000,,1.25e-05
1739124000000,,5.72e-06
1739127600000,,1.035e-05
1739131200000,,1.25e-05
1739134800000,,1.036e-05
1739138400000,,1.25e-05
1739142000000,,-2.827e-05
1739145600000,9.11e-06,1.25e-05
1739149200000,,5.74e-06
1739152800000,,3.26e-06
1739156400000,,1.25e-05
1739160000000,,1.25e-05
1739163600000,,1.25e-05
1739167200000,,1.25e-05
1739170800000,,1.25e-05
1739174400000,7.074e-05,1.25e-05
1739178000000,,1.25e-05
1739181600000,,1.25e-05
1739185200000,,1.25e-05
1739188800000,,1.25e-05
1739192400000,,9.3e-07
1739196000000,,1.25e-05
1739199600000,,1.25e-05
1739203200000,5.396e-05,1.37e-06
1739206800000,,1.25e-05
1739210400000,,-7.49e-06
1739214000000,,1.25e-05
1739217600000,,-2.99e-06
1739221200000,,1.98e-06
1739224800000,,-2.662e-05
1739228400000,,-2.213e-05
1739232000000,-5.72e-06,1.25e-05
1739235600000,,1.25e-05
1739239200000,,1.25e-05
1739242800000,,1.25e-05
1739246400000,,1.25e-05
1739250000000,,1.25e-05
1739253600000,,1.25e-05
1739257200000,,1.25e-05
1739260800000,4.26e-05,1.25e-05
1739264400000,,1.25e-05
1739268000000,,2.41e-06
1739271600000,,6.88e-06
1739275200000,,2.51e-06
1739278800000,,1.25e-05
1739282400000,,-8.66e-06
1739286000000,,1.25e-05
1739289600000,-1.236e-05,1.25e-05
1739293200000,,-2.255e-05
1739296800000,,1.25e-05
1739300400000,,1.25e-05
1739304000000,,1.25e-05
1739307600000,,1.25e-05
1739311200000,,1.25e-05
1739314800000,,-3.3e-07
1739318400000,6.151e-05,1.25e-05
1739322000000,,1.25e-05
1739325600000,,1.25e-05
1739329200000,,1.25e-05
1739332800000,,4.52e-06
1739336400000,,1.25e-05
1739340000000,,1.25e-05
1739343600000,,9.66e-06
1739347200000,3.35e-05,1.25e-05
1739350800000,,1.25e-05
1739354400000,,1.25e-05
1739358000000,,1.25e-05
1739361600000,,1.25e-05
1739365200000,,1.25e-05
1739368800000,,1.25e-05
1739372400000,,1.25e-05
1739376000000,,1.25e-05
1739376000001,8.407e-05,
1739379600000,,4.91e-06
1739383200000,,1.25e-05
1739386800000,,1.25e-05
1739390400000,,1.25e-05
1739394000000,,1.25e-05
1739397600000,,1.25e-05
1739401200000,,1.25e-05
1739404800000,,1.25e-05
1739404800001,9.54e-05,
1739408400000,,1.25e-05
1739412000000,,1.25e-05
1739415600000,,1.25e-05
1739419200000,,1.25e-05
1739422800000,,1.25e-05
1739426400000,,1.25e-05
1739430000000,,1.25e-05
1739433600000,0.0001,1.25e-05
1739437200000,,1.25e-05
1739440800000,,1.25e-05
1739444400000,,1.25e-05
1739448000000,,1.073e-05
1739451600000,,1.25e-05
1739455200000,,1.25e-05
1739458800000,,1.25e-05
1739462400000,,1.25e-05
1739462400001,1.027e-05,
1739466000000,,-5.166e-05
1739469600000,,-4.96e-06
1739473200000,,1.25e-05
1739476800000,,5.7e-06
1739480400000,,-4.11e-05
1739484000000,,1.25e-05
1739487600000,,1.25e-05
1739491200000,2.39e-06,1.111e-05
1739494800000,,-7.59e-06
1739498400000,,1.25e-05
1739502000000,,6.75e-06
1739505600000,,1.25e-05
1739509200000,,2.3e-06
1739512800000,,1.25e-05
1739516400000,,1.25e-05
1739520000000,,1.25e-05
1739520000001,8.242e-05,
1739523600000,,1.25e-05
1739527200000,,1.25e-05
1739530800000,,-2.24e-06
1739534400000,,1.25e-05
1739538000000,,-7.3e-06
1739541600000,,-2.73e-06
1739545200000,,1.25e-05
1739548800000,7.834e-05,1.25e-05
1739552400000,,1.25e-05
1739556000000,,1.25e-05
1739559600000,,1.25e-05
1739563200000,,1.25e-05
1739566800000,,1.25e-05
1739570400000,,1.25e-05
1739574000000,,-1.89e-06
1739577600000,4.385e-05,6.09e-06
1739581200000,,1.25e-05
1739584800000,,1.25e-05
1739588400000,,-1.072e-05
1739592000000,,2.86e-06
1739595600000,,5.06e-06
1739599200000,,5.56e-06
1739602800000,,-6.7e-06
1739606400000,3.822e-05,-1.164e-05
1739610000000,,-2.807e-05
1739613600000,,-2.074e-05
1739617200000,,1.177e-05
1739620800000,,-1.365e-05
1739624400000,,7.16e-06
1739628000000,,-1.138e-05
1739631600000,,-7.23e-06
1739635200000,8.44e-06,-1.229e-05
1739638800000,,-2.58e-06
1739642400000,,-1.661e-05
1739646000000,,1.163e-05
1739649600000,,6.77e-06
1739653200000,,-2.65e-06
1739656800000,,-9e-07
1739660400000,,-2.89e-06
1739664000000,3.859e-05,-2.105e-05
1739667600000,,-6.95e-06
1739671200000,,1.25e-05
1739674800000,,6.75e-06
1739678400000,,2.29e-06
1739682000000,,1.25e-05
1739685600000,,1.25e-05
1739689200000,,-6.67e-06
1739692800000,5.945e-05,1.149e-05
1739696400000,,-7.03e-06
1739700000000,,1.25e-05
1739703600000,,6.86e-06
1739707200000,,1.178e-05
1739710800000,,-5.41e-06
1739714400000,,-3.035e-05
1739718000000,,-1.18e-05
1739721600000,3.775e-05,1.25e-05
1739725200000,,8.74e-06
1739728800000,,1.25e-05
1739732400000,,-2.613e-05
1739736000000,,6.61e-06
1739739600000,,-4.047e-05
1739743200000,,1.25e-05
1739746800000,,-2.476e-05
1739750400000,3.649e-05,-3.25e-06
1739754000000,,-6.3e-06
1739757600000,,1.25e-05
1739761200000,,-3.06e-06
1739764800000,,1.104e-05
1739768400000,,-4.08e-05
1739772000000,,-8.17e-06
1739775600000,,-1.661e-05
1739779200000,5.61e-05,6.57e-06
1739782800000,,1.25e-05
1739786400000,,1.25e-05
1739790000000,,3.41e-06
1739793600000,,1.25e-05
1739797200000,,-5.28e-06
1739800800000,,6.67e-06
1739804400000,,1.25e-05
1739808000000,0.0001,-1.005e-05
1739811600000,,-1.086e-05
1739815200000,,-1.53e-06
1739818800000,,-1.617e-05
1739822400000,,1.25e-05
1739826000000,,1.25e-05
1739829600000,,1.25e-05
1739833200000,,-3.792e-05
1739836800000,4.742e-05,1.25e-05
1739840400000,,1.25e-05
1739844000000,,1.25e-05
1739847600000,,1.25e-05
1739851200000,,2.58e-06
1739854800000,,-2.077e-05
1739858400000,,-1.686e-05
1739862000000,,1.087e-05
1739865600000,-1.595e-05,-8.59e-06
1739869200000,,-1.761e-05
1739872800000,,1.25e-05
1739876400000,,1.25e-05
1739880000000,,1.25e-05
1739883600000,,1.164e-05
1739887200000,,-2.24e-06
1739890800000,,1.25e-05
1739894400000,5.441e-05,1.25e-05
1739898000000,,1.25e-05
1739901600000,,1.25e-05
1739905200000,,1.25e-05
1739908800000,,1.25e-05
1739912400000,,1.25e-05
1739916000000,,1.25e-05
1739919600000,,1.25e-05
1739923200000,4.964e-05,1.25e-05
1739926800000,,1.25e-05
1739930400000,,1.25e-05
1739934000000,,1.25e-05
1739937600000,,1.25e-05
1739941200000,,-3.1e-06
1739944800000,,1.25e-05
1739948400000,,1.25e-05
1739952000000,7.273e-05,1.25e-05
1739955600000,,1.25e-05
1739959200000,,1.25e-05
1739962800000,,1.25e-05
1739966400000,,1.25e-05
1739970000000,,1.25e-05
1739973600000,,1.25e-05
1739977200000,,1.25e-05
1739980800000,3.185e-05,1.152e-05
1739984400000,,1.25e-05
1739988000000,,1.25e-05
1739991600000,,1.25e-05
1739995200000,,1.25e-05
1739998800000,,1.25e-05
1740002400000,,1.25e-05
1740006000000,,1.25e-05
1740009600000,-2.07e-06,7.26e-06
1740013200000,,1.25e-05
1740016800000,,1.25e-05
1740020400000,,1.25e-05
1740024000000,,1.25e-05
1740027600000,,1.25e-05
1740031200000,,1.25e-05
1740034800000,,1.25e-05
1740038400000,5.629e-05,1.25e-05
1740042000000,,1.25e-05
1740045600000,,1.25e-05
1740049200000,,1.25e-05
1740052800000,,1.25e-05
1740056400000,,1.25e-05
1740060000000,,1.25e-05
1740063600000,,1.25e-05
1740067200000,6.405e-05,-1.125e-05
1740070800000,,1.25e-05
1740074400000,,1.25e-05
1740078000000,,1.25e-05
1740081600000,,3.37e-06
1740085200000,,1.25e-05
1740088800000,,1.207e-05
1740092400000,,7.53e-06
1740096000000,,1.25e-05
1740096000001,3.574e-05,
1740099600000,,3.1e-06
1740103200000,,1.25e-05
1740106800000,,1.25e-05
1740110400000,,1.25e-05
1740114000000,,1.25e-05
1740117600000,,1.25e-05
1740121200000,,1.25e-05
1740124800000,6.624e-05,-1.45e-06
1740128400000,,1.07e-05
1740132000000,,-4e-07
1740135600000,,-1.781e-05
1740139200000,,-4.74e-06
1740142800000,,-4.31e-06
1740146400000,,1.25e-05
1740150000000,,1.25e-05
1740153600000,4.228e-05,1.25e-05
1740157200000,,1.25e-05
1740160800000,,1.25e-05
1740164400000,,1.25e-05
1740168000000,,1.25e-05
1740171600000,,1.25e-05
1740175200000,,1.25e-05
1740178800000,,1.25e-05
1740182400000,3.254e-05,4.078e-05
1740186000000,,1.25e-05
1740189600000,,1.25e-05
1740193200000,,1.25e-05
1740196800000,,1.25e-05
1740200400000,,1.25e-05
1740204000000,,1.25e-05
1740207600000,,1.25e-05
1740211200000,-1.427e-05,1.25e-05
1740214800000,,1.25e-05
1740218400000,,1.25e-05
1740222000000,,1.25e-05
1740225600000,,1.25e-05
1740229200000,,1.25e-05
1740232800000,,1.25e-05
1740236400000,,1.25e-05
1740240000000,3.41e-05,1.25e-05
1740243600000,,1.25e-05
1740247200000,,1.25e-05
1740250800000,,1.25e-05
1740254400000,,1.25e-05
1740258000000,,1.25e-05
1740261600000,,1.25e-05
1740265200000,,1.25e-05
1740268800000,9.726e-05,1.25e-05
1740272400000,,1.25e-05
1740276000000,,1.25e-05
1740279600000,,1.25e-05
1740283200000,,1.25e-05
1740286800000,,1.25e-05
1740290400000,,1.25e-05
1740294000000,,1.25e-05
1740297600000,3.796e-05,1.25e-05
1740301200000,,1.25e-05
1740304800000,,1.25e-05
1740308400000,,1.25e-05
1740312000000,,1.25e-05
1740315600000,,9.62e-06
1740319200000,,1.25e-05
1740322800000,,-4.04875e-05
1740326400000,2.13e-06,-2.46362e-05
1740330000000,,1.314e-07
1740333600000,,1.25e-05
1740337200000,,-1.31551e-05
1740340800000,,1.25e-05
1740344400000,,1.448e-07
1740348000000,,1.25e-05
1740351600000,,-4.3855e-06
1740355200000,7.127e-05,1.25e-05
1740358800000,,-9.6771e-06
1740362400000,,1.25e-05
1740366000000,,-2.30116e-05
1740369600000,,-6.62664e-05
1740373200000,,-6.929e-06
1740376800000,,-1.98693e-05
1740380400000,,-2.44645e-05
1740384000000,9.24e-06,-2.4752e-05
1740387600000,,-3.58628e-05
1740391200000,,-7.0294e-06
1740394800000,,1.25e-05
1740398400000,,-2.57998e-05
1740402000000,,1.8521e-06
1740405600000,,-2.63149e-05
1740409200000,,-3.16017e-05
1740412800000,3.082e-05,-2.68193e-05
1740416400000,,6.1366e-06
1740420000000,,1.25e-05
1740423600000,,8.7305e-06
1740427200000,,1.25e-05
1740430800000,,-5.10074e-05
1740434400000,,-1.33495e-05
1740438000000,,-3.21781e-05
1740441600000,-3.589e-05,7.8193e-06
1740445200000,,1.25e-05
1740448800000,,2.3822e-06
1740452400000,,-7.1213e-06
1740456000000,,1.25e-05
1740459600000,,1.13322e-05
1740463200000,,1.25e-05
1740466800000,,1.2111e-05
1740470400000,4.71e-06,-4.29986e-05
1740474000000,,-1.57228e-05
1740477600000,,-2.66621e-05
1740481200000,,-1.226e-07
1740484800000,,1.25e-05
1740488400000,,1.25e-05
1740492000000,,-2.03775e-05
1740495600000,,4.688e-06
1740499200000,2.913e-05,-1.01322e-05
1740502800000,,1.25e-05
1740506400000,,1.25e-05
1740510000000,,1.25e-05
1740513600000,,-1.84094e-05
1740517200000,,-9.27671e-05
1740520800000,,1.25e-05
1740524400000,,-2.21276e-05
1740528000000,1.86e-05,1.8885e-06
1740531600000,,-3.1539e-06
1740535200000,,-7.8772e-06
1740538800000,,-7.5252e-06
1740542400000,,-7.7586e-06
1740546000000,,-1.28073e-05
1740549600000,,-2.22902e-05
1740553200000,,7.02e-06
1740556800000,6.103e-05,1.25e-05
1740560400000,,-2.87964e-05
1740564000000,,-7.7642e-06
1740567600000,,-1.76892e-05
1740571200000,,-2.87853e-05
1740574800000,,-4.53693e-05
1740578400000,,4.242e-07
1740582000000,,1.25e-05
1740585600000,3.433e-05,1.25e-05
1740589200000,,1.25e-05
1740592800000,,-7.7425e-06
1740596400000,,-6.55514e-05
1740600000000,,-1.91602e-05
1740603600000,,1.25e-05
1740607200000,,1.25e-05
1740610800000,,1.25e-05
1740614400000,,1.25e-05
1740614400001,8.515e-05,
1740618000000,,1.25e-05
1740621600000,,9.186e-06
1740625200000,,1.25e-05
1740628800000,,1.25e-05
1740632400000,,1.25e-05
1740636000000,,1.25e-05
1740639600000,,1.25e-05
1740643200000,0.0001,1.25e-05
1740646800000,,1.25e-05
1740650400000,,1.25e-05
1740654000000,,1.25e-05
1740657600000,,-1.224e-06
1740661200000,,9.2451e-06
1740664800000,,-3.37649e-05
1740668400000,,-3.49406e-05
1740672000000,5.027e-05,1.25e-05
1740675600000,,-1.37228e-05
1740679200000,,1.25e-05
1740682800000,,-1.27009e-05
1740686400000,,-3.01936e-05
1740690000000,,1.20923e-05
1740693600000,,1.25e-05
1740697200000,,1.25e-05
1740700800000,,1.25e-05
1740700800001,4.097e-05,
1740704400000,,-2.8339e-06
1740708000000,,-5.8558e-06
1740711600000,,-3.55347e-05
1740715200000,,1.25e-05
1740718800000,,-7.6919e-06
1740722400000,,3.255e-07
1740726000000,,-2.63963e-05
1740729600000,1.219e-05,-8.7149e-06
1740733200000,,1.25e-05
1740736800000,,1.25e-05
1740740400000,,4.6351e-06
1740744000000,,-8.0451e-06
1740747600000,,-1.82478e-05
1740751200000,,4.4064e-06
1740754800000,,-2.40291e-05
1740758400000,1.248e-05,-1.6226e-05
1740762000000,,-1.96037e-05
1740765600000,,-2.80182e-05
1740769200000,,-3.28e-05
1740772800000,,-2.15619e-05
1740776400000,,1.25e-05
1740780000000,,-1.61375e-05
1740783600000,,-7.28424e-05
1740787200000,4.855e-05,4.9452e-06
1740790800000,,-3.33762e-05
1740794400000,,-4.072e-06
1740798000000,,-1.06415e-05
1740801600000,,1.7346e-06
1740805200000,,1.25e-05
1740808800000,,1.5487e-06
1740812400000,,-1.57508e-05
1740816000000,-1.061e-05,5.2918e-06
1740819600000,,6.5666e-06
1740823200000,,-4.6622e-06
1740826800000,,-5.0889e-05
1740830400000,,-6.1687e-06
1740834000000,,-2.34579e-05
1740837600000,,-3.62224e-05
1740841200000,,-7.4228e-06
1740844800000,,-4.10244e-05
1740844800001,-9.31e-06,
1740848400000,,1.1595e-05
1740852000000,,-5.7749e-06
1740855600000,,1.25e-05
1740859200000,,1.25e-05
1740862800000,,1.25e-05
1740866400000,,1.25e-05
1740870000000,,1.25e-05
1740873600000,3.173e-05,1.25e-05
1740877200000,,1.25e-05
1740880800000,,1.25e-05
1740884400000,,1.25e-05
1740888000000,,1.25e-05
1740891600000,,1.25e-05
1740895200000,,1.25e-05
1740898800000,,1.25e-05
1740902400000,6.221e-05,1.25e-05
1740906000000,,1.16617e-05
1740909600000,,1.25e-05
1740913200000,,1.25e-05
1740916800000,,1.25e-05
1740920400000,,-1.02753e-05
1740924000000,,1.25e-05
1740927600000,,1.25e-05
1740931200000,6.102e-05,1.25e-05
1740934800000,,1.25e-05
1740938400000,,1.25e-05
1740942000000,,1.25e-05
1740945600000,,1.25e-05
1740949200000,,1.25e-05
1740952800000,,1.25e-05
1740956400000,,1.25e-05
1740960000000,,1.25e-05
1740960000001,-7.88e-06,
1740963600000,,1.18045e-05
1740967200000,,1.25e-05
1740970800000,,1.25e-05
1740974400000,,1.25e-05
1740978000000,,1.25e-05
1740981600000,,1.25e-05
1740985200000,,1.25e-05
1740988800000,3.061e-05,1.25e-05
1740992400000,,9.2019e-06
1740996000000,,1.25e-05
1740999600000,,1.25e-05
1741003200000,,1.25e-05
1741006800000,,1.25e-05
1741010400000,,1.25e-05
1741014000000,,-1.44366e-05
1741017600000,6.25e-06,1.25e-05
1741021200000,,1.25e-05
1741024800000,,1.25e-05
1741028400000,,-1.72158e-05
1741032000000,,-8.6035e-06
1741035600000,,-1.38197e-05
1741039200000,,-4.40442e-05
1741042800000,,1.25e-05
1741046400000,,-7.2999e-06
1741046400001,-4.308e-05,
1741050000000,,-1.39778e-05
1741053600000,,-3.96301e-05
1741057200000,,-4.02762e-05
1741060800000,,-1.5817e-05
1741064400000,,-3.35707e-05
1741068000000,,3.7588e-06
1741071600000,,-3.048e-06
1741075200000,,7.8151e-06
1741075200005,-3.762e-05,
1741078800000,,-1.49104e-05
1741082400000,,-3.92915e-05
1741086000000,,2.9847e-06
1741089600000,,-5.04984e-05
1741093200000,,-1.53353e-05
1741096800000,,1.25e-05
1741100400000,,1.25e-05
1741104000000,2.04e-06,-2.18577e-05
1741107600000,,-5.26515e-05
1741111200000,,-8.3015e-06
1741114800000,,-4.21706e-05
1741118400000,,1.25e-05
1741122000000,,1.25e-05
1741125600000,,1.25e-05
1741129200000,,-1.99873e-05
1741132800000,6.417e-05,-6.5735e-06
1741136400000,,1.25e-05
1741140000000,,1.25e-05
1741143600000,,1.25e-05
1741147200000,,1.15835e-05
1741150800000,,1.25e-05
1741154400000,,1.25e-05
1741158000000,,1.25e-05
1741161600000,7.146e-05,1.25e-05
1741165200000,,1.25e-05
1741168800000,,1.25e-05
1741172400000,,1.25e-05
1741176000000,,1.25e-05
1741179600000,,-2.65442e-05
1741183200000,,1.25e-05
1741186800000,,-2.38419e-05
1741190400000,2.539e-05,5.3389e-06
1741194000000,,-1.16704e-05
1741197600000,,-1.509e-07
1741201200000,,-1.5444e-06
1741204800000,,6.1429e-06
1741208400000,,-2.4904e-06
1741212000000,,9.87e-07
1741215600000,,1.25e-05
1741219200000,-1.037e-05,6.7363e-06
1741222800000,,-2.68535e-05
1741226400000,,-3.7632e-06
1741230000000,,-3.1513e-06
1741233600000,,1.25e-05
1741237200000,,1.13997e-05
1741240800000,,-2.3284e-06
1741244400000,,-3.56675e-05
1741248000000,,-2.49814e-05
1741248000001,1.125e-05,
1741251600000,,-1.37959e-05
1741255200000,,-1.41099e-05
1741258800000,,-8.3308e-06
1741262400000,,8.0954e-06
1741266000000,,-6.4219e-05
1741269600000,,-1.54024e-05
1741273200000,,-4.9248e-06
1741276800000,2.685e-05,-2.05491e-05
1741280400000,,-5.5662e-06
1741284000000,,1.05783e-05
1741287600000,,-2.2168e-06
1741291200000,,-5.1721e-06
1741294800000,,-7.38017e-05
1741298400000,,4.95163e-05
1741302000000,,-5.3365e-06
1741305600000,-2.474e-05,1.25e-05
1741309200000,,1.25e-05
1741312800000,,-2.94371e-05
1741316400000,,-3.08658e-05
1741320000000,,-1.37408e-05
1741323600000,,-1.334e-07
1741327200000,,4.196e-07
1741330800000,,1.09512e-05
1741334400000,,1.25e-05
1741334400001,2.874e-05,
1741338000000,,-2.32731e-05
1741341600000,,1.25e-05
1741345200000,,5.6016e-06
1741348800000,,1.25e-05
1741352400000,,-6.081e-07
1741356000000,,1.10855e-05
1741359600000,,6.2368e-06
1741363200000,5.628e-05,1.25e-05
1741366800000,,1.25e-05
1741370400000,,-7.4487e-06
1741374000000,,-1.481e-07
1741377600000,,1.25e-05
1741381200000,,-2.4386e-05
1741384800000,,-7.2976e-05
1741388400000,,-2.95918e-05
1741392000000,3.124e-05,-2.33003e-05
1741395600000,,4.4091e-06
1741399200000,,-1.36766e-05
1741402800000,,1.25e-05
1741406400000,,1.16299e-05
1741410000000,,-1.4535e-06
1741413600000,,-5.8252e-06
1741417200000,,-1.7613e-06
1741420800000,,4.0314e-06
1741420800001,3.76e-05,
1741424400000,,-2.55902e-05
1741428000000,,1.25e-05
1741431600000,,-1.34488e-05
1741435200000,,-7.5346e-06
1741438800000,,-1.244e-05
1741442400000,,-2.2534e-05
1741446000000,,-1.20789e-05
1741449600000,,-1.19934e-05
1741449600001,6.837e-05,
1741453200000,,-1.17009e-05
1741456800000,,-2.2766e-05
1741460400000,,-2.8051e-05
1741464000000,,-4.9218e-06
1741467600000,,-1.901e-06
1741471200000,,-5.1804e-06
1741474800000,,-5.4532e-06
1741478400000,,1.25e-05
1741478400001,6.871e-05,
1741482000000,,1.25e-05
1741485600000,,-5.9556e-06
1741489200000,,-6.2443e-06
1741492800000,,-4.003e-07
1741496400000,,1.25e-05
1741500000000,,-1.19388e-05
1741503600000,,-1.77826e-05
1741507200000,3.637e-05,-1.75879e-05
1741510800000,,-2.36514e-05
1741514400000,,-9.077e-06
1741518000000,,-3.23878e-05
1741521600000,,-7.3682e-06
1741525200000,,-2.38759e-05
1741528800000,,1.25e-05
1741532400000,,-2.432e-06
1741536000000,-1.3e-07,-3.0667e-06
1741539600000,,-3.50895e-05
1741543200000,,3.8291e-06
1741546800000,,-3.02621e-05
1741550400000,,-2.0817e-05
1741554000000,,1.25e-05
1741557600000,,-2.45542e-05
1741561200000,,-2.14636e-05
1741564800000,-4.249e-05,1.25e-05
1741568400000,,7.2555e-06
1741572000000,,7.4393e-06
1741575600000,,1.7585e-06
1741579200000,,1.25e-05
1741582800000,,1.25e-05
1741586400000,,1.938e-06
1741590000000,,1.25e-05
1741593600000,2.575e-05,1.25e-05
1741597200000,,1.25e-05
1741600800000,,1.25e-05
1741604400000,,1.25e-05
1741608000000,,1.25e-05
1741611600000,,1.25e-05
1741615200000,,-9.4666e-06
1741618800000,,3.6667e-05
1741622400000,3.433e-05,-1.18384e-05
1741626000000,,-3.72506e-05
1741629600000,,-6.1314e-05
1741633200000,,-0.0001088549
1741636800000,,1.25e-05
1741640400000,,-5.11121e-05
1741644000000,,1.25e-05
1741647600000,,-3.05554e-05
1741651200000,-4.045e-05,1.25e-05
1741654800000,,1.25e-05
1741658400000,,1.25e-05
1741662000000,,-4.50211e-05
1741665600000,,-5.0676e-06
1741669200000,,8.9983e-06
1741672800000,,1.25e-05
1741676400000,,1.25e-05
1741680000000,2.173e-05,9.9873e-06
1741683600000,,1.00754e-05
1741687200000,,1.03379e-05
1741690800000,,-2.59495e-05
1741694400000,,-2.8048e-06
1741698000000,,1.25e-05
1741701600000,,-2.54958e-05
1741705200000,,-5.1319e-05
1741708800000,,-9.996e-06
1741708800001,7.553e-05,
1741712400000,,-1.04851e-05
1741716000000,,-1.62443e-05
1741719600000,,1.25e-05
1741723200000,,1.25e-05
1741726800000,,1.25e-05
1741730400000,,-1.47877e-05
1741734000000,,1.25e-05
1741737600000,1.672e-05,4.0098e-06
1741741200000,,-9.186e-07
1741744800000,,-5.8309e-06
1741748400000,,1.25e-05
1741752000000,,8.9783e-06
1741755600000,,4.2452e-06
1741759200000,,-1.0685e-05
1741762800000,,-1.75384e-05
1741766400000,1.107e-05,1.25e-05
1741770000000,,2.17799e-05
1741773600000,,1.25e-05
1741777200000,,9.874e-06
1741780800000,,1.25e-05
1741784400000,,-8.7768e-06
1741788000000,,-3.02251e-05
1741791600000,,-3.49043e-05
1741795200000,,-2.574e-05
1741795200001,-3.413e-05,
1741798800000,,9.0755e-06
1741802400000,,-2.44914e-05
1741806000000,,-1.73467e-05
1741809600000,,-8.0125e-06
1741813200000,,3.0328e-06
1741816800000,,-1.66724e-05
1741820400000,,3.6149e-06
1741824000000,2.931e-05,3.5439e-06
1741827600000,,1.25e-05
1741831200000,,1.00616e-05
1741834800000,,9.5843e-06
1741838400000,,-2.36155e-05
1741842000000,,9.1325e-06
1741845600000,,-1.11121e-05
1741849200000,,9.895e-07
1741852800000,-5e-08,-4.2664e-06
1741856400000,,9.1837e-06
1741860000000,,9.6235e-06
1741863600000,,3.3082e-06
1741867200000,,1.25e-05
1741870800000,,1.25e-05
1741874400000,,-2.29929e-05
1741878000000,,-1.7084e-05
1741881600000,4.218e-05,2.5128e-06
1741885200000,,8.6613e-06
1741888800000,,-1.27641e-05
1741892400000,,-2.9733e-06
1741896000000,,1.25e-05
1741899600000,,1.25e-05
1741903200000,,9.21031e-05
1741906800000,,1.25e-05
1741910400000,2.744e-05,8.8663e-06
1741914000000,,-4.1773e-06
1741917600000,,9.3537e-06
1741921200000,,1.25e-05
1741924800000,,1.25e-05
1741928400000,,9.6151e-06
1741932000000,,1.25e-05
1741935600000,,9.7351e-06
1741939200000,7.681e-05,1.25e-05
1741942800000,,1.25e-05
1741946400000,,9.7184e-06
1741950000000,,1.25e-05
1741953600000,,9.9348e-06
1741957200000,,3.3735e-06
1741960800000,,-2.93683e-05
1741964400000,,1.25e-05
1741968000000,5.537e-05,-1.2357e-06
1741971600000,,4.4085e-06
1741975200000,,1.25e-05
1741978800000,,1.08204e-05
1741982400000,,-2.15141e-05
1741986000000,,-2.4384e-06
1741989600000,,-1.55234e-05
1741993200000,,1.06005e-05
1741996800000,2.924e-05,-1.59683e-05
1742000400000,,1.1583e-06
1742004000000,,3.728e-07
1742007600000,,-2.8151e-06
1742011200000,,1.04275e-05
1742014800000,,-2.2065e-06
1742018400000,,1.06489e-05
1742022000000,,1.0657e-05
1742025600000,5.445e-05,1.25e-05
1742029200000,,1.25e-05
1742032800000,,1.25e-05
1742036400000,,-2.3508e-06
1742040000000,,-2.9484e-06
1742043600000,,1.04979e-05
1742047200000,,-2.2266e-06
1742050800000,,-2.3778e-06
1742054400000,1.25e-05,1.25e-05
1742058000000,,1.08951e-05
1742061600000,,4.5282e-06
1742065200000,,-2.1697e-06
1742068800000,,-2.0261e-06
1742072400000,,2.0545e-06
1742076000000,,1.25e-05
1742079600000,,1.16974e-05
1742083200000,-3.041e-05,1.08791e-05
1742086800000,,-3.45196e-05
1742090400000,,-9.0103e-06
1742094000000,,-2.20385e-05
1742097600000,,-3.6479e-06
1742101200000,,-2.18323e-05
1742104800000,,-8.655e-06
1742108400000,,-8.8211e-06
1742112000000,-2.357e-05,1.25e-05
1742115600000,,-9.014e-06
1742119200000,,-1.61246e-05
1742122800000,,-9.6633e-06
1742126400000,,-2.42129e-05
1742130000000,,-1.72406e-05
1742133600000,,-1.06578e-05
1742137200000,,-4.7185e-06
1742140800000,-2.967e-05,-3.4631e-06
1742144400000,,-3.0686e-06
1742148000000,,-1.20995e-05
1742151600000,,-4.29852e-05
1742155200000,,1.25e-05
1742158800000,,-1.66515e-05
1742162400000,,-4.33369e-05
1742166000000,,-3.7516e-05
1742169600000,2.057e-05,-1.03631e-05
1742173200000,,7.2862e-06
1742176800000,,-3.1789e-06
1742180400000,,-2.26766e-05
1742184000000,,3.5655e-06
1742187600000,,-3.1202e-06
1742191200000,,-2.98873e-05
1742194800000,,-4.186e-06
1742198400000,5.669e-05,-2.23282e-05
1742202000000,,-1.432e-05
1742205600000,,-9.3879e-06
1742209200000,,1.02234e-05
1742212800000,,-1.60094e-05
1742216400000,,-2.92047e-05
1742220000000,,-1.65014e-05
1742223600000,,-3.61998e-05
1742227200000,3.697e-05,6.285e-07
1742230800000,,-2.2383e-05
1742234400000,,-2.16664e-05
1742238000000,,4.7662e-06
1742241600000,,-1.4728e-05
1742245200000,,-1.50074e-05
1742248800000,,-1.8932e-06
1742252400000,,-1.38379e-05
1742256000000,5.319e-05,-2.83477e-05
1742259600000,,-2.26888e-05
1742263200000,,-2.28646e-05
1742266800000,,3.6457e-06
1742270400000,,-9.8151e-06
1742274000000,,-1.62732e-05
