t,binance_funding_rate,funding_payment
1739023200000,,-6.731e-05
1739026800000,,-2.988e-05
1739030400000,-2.951e-05,-6.341e-05
1739034000000,,1.25e-05
1739037600000,,1.25e-05
1739041200000,,-7.57e-06
1739044800000,,-3.205e-05
1739048400000,,-1.185e-05
1739052000000,,1.25e-05
1739055600000,,-1.793e-05
1739059200000,-0.00013581,1.25e-05
1739062800000,,1.25e-05
1739066400000,,1.25e-05
1739070000000,,1.25e-05
1739073600000,,1.825e-05
1739077200000,,1.25e-05
1739080800000,,1.25e-05
1739084400000,,1.25e-05
1739088000000,-0.000184,1.25e-05
1739091600000,,1.25e-05
1739095200000,,1.25e-05
1739098800000,,1.25e-05
1739102400000,,1.25e-05
1739106000000,,1.25e-05
1739109600000,,1.248e-05
1739113200000,,1.25e-05
1739116800000,3.799e-05,1.25e-05
1739120400000,,1.25e-05
1739124000000,,1.25e-05
1739127600000,,1.25e-05
1739131200000,,1.25e-05
1739134800000,,9.76e-06
1739138400000,,1.25e-05
1739142000000,,3.06e-06
1739145600000,1.16e-06,1.25e-05
1739149200000,,1.25e-05
1739152800000,,1.25e-05
1739156400000,,1.25e-05
1739160000000,,1.25e-05
1739163600000,,1.25e-05
1739167200000,,1.25e-05
1739170800000,,1.25e-05
1739174400000,6.247e-05,1.25e-05
1739178000000,,1.25e-05
1739181600000,,1.25e-05
1739185200000,,1.25e-05
1739188800000,,1.25e-05
1739192400000,,1.25e-05
1739196000000,,1.25e-05
1739199600000,,1.25e-05
1739203200000,-6.032e-05,1.25e-05
1739206800000,,1.25e-05
1739210400000,,1.25e-05
1739214000000,,1.25e-05
1739217600000,,1.25e-05
1739221200000,,9.9e-07
1739224800000,,1.25e-05
1739228400000,,-3.112e-05
1739232000000,-6.429e-05,-1.173e-05
1739235600000,,1.25e-05
1739239200000,,1.25e-05
1739242800000,,1.25e-05
1739246400000,,1.25e-05
1739250000000,,1.25e-05
1739253600000,,1.25e-05
1739257200000,,1.25e-05
1739260800000,-0.00022185,1.25e-05
1739264400000,,1.25e-05
1739268000000,,1.25e-05
1739271600000,,1.209e-05
1739275200000,,-1.885e-05
1739278800000,,1.25e-05
1739282400000,,1.25e-05
1739286000000,,1.25e-05
1739289600000,-1.869e-05,1.25e-05
1739293200000,,1.25e-05
1739296800000,,1.175e-05
1739300400000,,1.25e-05
1739304000000,,1.25e-05
1739307600000,,-2.287e-05
1739311200000,,1.25e-05
1739314800000,,1.25e-05
1739318400000,-0.00012726,-2.913e-05
1739322000000,,9.91e-06
1739325600000,,1.25e-05
1739329200000,,1.25e-05
1739332800000,,1.25e-05
1739336400000,,1.25e-05
1739340000000,,1.25e-05
1739343600000,,4.61e-06
1739347200000,-4.533e-05,1.25e-05
1739350800000,,1.25e-05
1739354400000,,1.25e-05
1739358000000,,1.25e-05
1739361600000,,1.25e-05
1739365200000,,4.07e-06
1739368800000,,1.25e-05
1739372400000,,-4.63e-05
1739376000000,,1.25e-05
1739376000001,-0.00016233,
1739379600000,,1.25e-05
1739383200000,,1.25e-05
1739386800000,,1.25e-05
1739390400000,,1.25e-05
1739394000000,,1.25e-05
1739397600000,,1.25e-05
1739401200000,,1.25e-05
1739404800000,,1.25e-05
1739404800001,-3.54e-05,
1739408400000,,1.25e-05
1739412000000,,1.25e-05
1739415600000,,1.25e-05
1739419200000,,1.25e-05
1739422800000,,1.25e-05
1739426400000,,1.25e-05
1739430000000,,1.25e-05
1739433600000,0.0001,1.25e-05
1739437200000,,1.25e-05
1739440800000,,1.25e-05
1739444400000,,5.69e-06
1739448000000,,1.25e-05
1739451600000,,1.25e-05
1739455200000,,1.25e-05
1739458800000,,-1.017e-05
1739462400000,,1.25e-05
1739462400001,4.28e-05,
1739466000000,,-8.143e-05
1739469600000,,-3.314e-05
1739473200000,,1.25e-05
1739476800000,,1.25e-05
1739480400000,,-3.219e-05
1739484000000,,6.51e-06
1739487600000,,-5.87e-06
1739491200000,-6.772e-05,1.25e-05
1739494800000,,-7.85e-06
1739498400000,,-2.81e-05
1739502000000,,-2.047e-05
1739505600000,,1.25e-05
1739509200000,,1.25e-05
1739512800000,,8.61e-06
1739516400000,,8.71e-06
1739520000000,,-5.49e-06
1739520000001,2.76e-05,
1739523600000,,-2.302e-05
1739527200000,,1.25e-05
1739530800000,,1.25e-05
1739534400000,,1.25e-05
1739538000000,,1.25e-05
1739541600000,,-2.109e-05
1739545200000,,1.25e-05
1739548800000,-5.493e-05,1.25e-05
1739552400000,,1.25e-05
1739556000000,,1.25e-05
1739559600000,,1.25e-05
1739563200000,,-1.001e-05
1739566800000,,1.25e-05
1739570400000,,1.25e-05
1739574000000,,-1.96e-06
1739577600000,-0.00020168,1.25e-05
1739581200000,,-1.15e-06
1739584800000,,1.25e-05
1739588400000,,1.23e-06
1739592000000,,1.25e-05
1739595600000,,-4.749e-05
1739599200000,,-1.153e-05
1739602800000,,-3.17e-05
1739606400000,-0.00028555,-7.74e-06
1739610000000,,1.25e-05
1739613600000,,-1.275e-05
1739617200000,,7.13e-06
1739620800000,,1.196e-05
1739624400000,,4.92e-06
1739628000000,,1.25e-05
1739631600000,,-1.072e-05
1739635200000,-0.00022099,5e-07
1739638800000,,-2.763e-05
1739642400000,,-1.081e-05
1739646000000,,-1.729e-05
1739649600000,,1.25e-05
1739653200000,,1.25e-05
1739656800000,,-3.638e-05
1739660400000,,-1.424e-05
1739664000000,-0.00021628,-2.893e-05
1739667600000,,-1.831e-05
1739671200000,,1.25e-05
1739674800000,,-1.514e-05
1739678400000,,1.093e-05
1739682000000,,1.108e-05
1739685600000,,1.25e-05
1739689200000,,1.146e-05
1739692800000,-5.887e-05,1.25e-05
1739696400000,,7.85e-06
1739700000000,,1.25e-05
1739703600000,,1.25e-05
1739707200000,,1.25e-05
1739710800000,,1.25e-05
1739714400000,,1.25e-05
1739718000000,,1.25e-05
1739721600000,-9.623e-05,1.25e-05
1739725200000,,-1.757e-05
1739728800000,,1.25e-05
1739732400000,,1.125e-05
1739736000000,,-3.142e-05
1739739600000,,-2.918e-05
1739743200000,,-4.15e-06
1739746800000,,1.25e-05
1739750400000,-4.33e-06,1.25e-05
1739754000000,,1.25e-05
1739757600000,,1.25e-05
1739761200000,,9.29e-06
1739764800000,,-9.66e-06
1739768400000,,1.25e-05
1739772000000,,1.25e-05
1739775600000,,1.25e-05
1739779200000,-6.137e-05,1.25e-05
1739782800000,,1.25e-05
1739786400000,,1.25e-05
1739790000000,,1.25e-05
1739793600000,,1.25e-05
1739797200000,,1.25e-05
1739800800000,,1.25e-05
1739804400000,,1.25e-05
1739808000000,-0.00013819,-1.78e-05
1739811600000,,1.25e-05
1739815200000,,1.68e-06
1739818800000,,-4.424e-05
1739822400000,,3.64e-06
1739826000000,,1.25e-05
1739829600000,,1.25e-05
1739833200000,,1.25e-05
1739836800000,-2.35e-06,1.25e-05
1739840400000,,1.25e-05
1739844000000,,1.25e-05
1739847600000,,1.25e-05
1739851200000,,1.25e-05
1739854800000,,-1.67e-05
1739858400000,,-3.647e-05
1739862000000,,5.53e-06
1739865600000,5.317e-05,1.25e-05
1739869200000,,-4.06e-05
1739872800000,,1.25e-05
1739876400000,,1.43e-06
1739880000000,,-4.884e-05
1739883600000,,2.27e-06
1739887200000,,-6.76e-06
1739890800000,,6.13e-06
1739894400000,-2.158e-05,-4.009e-05
1739898000000,,-8.566e-05
1739901600000,,-1.721e-05
1739905200000,,-1.605e-05
1739908800000,,4.02e-06
1739912400000,,-2.904e-05
1739916000000,,-8.51e-06
1739919600000,,-1.514e-05
1739923200000,-7.874e-05,2.96e-06
1739926800000,,-2.785e-05
1739930400000,,5.04e-06
1739934000000,,1.067e-05
1739937600000,,-3.485e-05
1739941200000,,-0.00010339
1739944800000,,-4.402e-05
1739948400000,,-5.475e-05
1739952000000,-0.00012791,-1.237e-05
1739955600000,,1.25e-05
1739959200000,,1.25e-05
1739962800000,,1.25e-05
1739966400000,,3.12e-06
1739970000000,,-9.1e-06
1739973600000,,1.25e-05
1739977200000,,1.25e-05
1739980800000,1.946e-05,1.139e-05
1739984400000,,-3.393e-05
1739988000000,,-3.146e-05
1739991600000,,-6.6e-07
1739995200000,,-2.806e-05
1739998800000,,3.96e-06
1740002400000,,-4.856e-05
1740006000000,,7.87e-06
1740009600000,-0.0001376,1.25e-05
1740013200000,,-2.95e-06
1740016800000,,2.43e-06
1740020400000,,1.25e-05
1740024000000,,1.25e-05
1740027600000,,1.25e-05
1740031200000,,-1.47e-06
1740034800000,,1.25e-05
1740038400000,-0.00011732,-8.07e-06
1740042000000,,3.54e-06
1740045600000,,9.33e-06
1740049200000,,9.38e-06
1740052800000,,1.25e-05
1740056400000,,1.25e-05
1740060000000,,1.25e-05
1740063600000,,1.25e-05
1740067200000,-4.69e-05,1.25e-05
1740070800000,,-1.01e-05
1740074400000,,1.25e-05
1740078000000,,-3.28e-06
1740081600000,,1.25e-05
1740085200000,,1.25e-05
1740088800000,,4.07e-06
1740092400000,,1.25e-05
1740096000000,,1.25e-05
1740096000001,-1.407e-05,
1740099600000,,-1.044e-05
1740103200000,,1.25e-05
1740106800000,,1.25e-05
1740110400000,,1.25e-05
1740114000000,,1.25e-05
1740117600000,,1.25e-05
1740121200000,,1.25e-05
1740124800000,-1.617e-05,1.25e-05
1740128400000,,1.25e-05
1740132000000,,1.25e-05
1740135600000,,1.25e-05
1740139200000,,1.25e-05
1740142800000,,1.25e-05
1740146400000,,1.25e-05
1740150000000,,1.25e-05
1740153600000,-4.838e-05,1.792e-05
1740157200000,,1.25e-05
1740160800000,,-7.3e-07
1740164400000,,6.47e-06
1740168000000,,-1.048e-05
1740171600000,,1.25e-05
1740175200000,,-2.74e-06
1740178800000,,-2.907e-05
1740182400000,0.0001,1.25e-05
1740186000000,,1.25e-05
1740189600000,,1.25e-05
1740193200000,,1.25e-05
1740196800000,,1.25e-05
1740200400000,,1.25e-05
1740204000000,,1.25e-05
1740207600000,,1.25e-05
1740211200000,-7.878e-05,1.25e-05
1740214800000,,1.25e-05
1740218400000,,1.25e-05
1740222000000,,1.25e-05
1740225600000,,1.25e-05
1740229200000,,1.25e-05
1740232800000,,1.25e-05
1740236400000,,1.25e-05
1740240000000,3.281e-05,1.25e-05
1740243600000,,1.25e-05
1740247200000,,1.25e-05
1740250800000,,1.25e-05
1740254400000,,2.919e-05
1740258000000,,1.25e-05
1740261600000,,1.25e-05
1740265200000,,1.25e-05
1740268800000,0.0001,1.25e-05
1740272400000,,1.25e-05
1740276000000,,1.25e-05
1740279600000,,1.25e-05
1740283200000,,1.25e-05
1740286800000,,1.25e-05
1740290400000,,1.25e-05
1740294000000,,1.25e-05
1740297600000,0.0001,1.25e-05
1740301200000,,1.25e-05
1740304800000,,-2.257e-05
1740308400000,,1.134e-05
1740312000000,,-3.136e-05
1740315600000,,-1.4e-06
1740319200000,,-5.7e-07
1740322800000,,-2.75225e-05
1740326400000,7.128e-05,-6.67068e-05
1740330000000,,1.8406e-06
1740333600000,,-8.9221e-06
1740337200000,,1.25e-05
1740340800000,,-1.2086e-06
1740344400000,,1.25e-05
1740348000000,,1.25e-05
1740351600000,,6.299e-07
1740355200000,-2.004e-05,6.9971e-06
1740358800000,,-1.84817e-05
1740362400000,,-0.0001071215
1740366000000,,-4.98562e-05
1740369600000,,-6.2591e-05
1740373200000,,-3.72912e-05
1740376800000,,1.25e-05
1740380400000,,-8.666e-07
1740384000000,9.871e-05,-2.17283e-05
1740387600000,,-2.8625e-06
1740391200000,,-2.99846e-05
1740394800000,,-4.6721e-05
1740398400000,,8.0524e-06
1740402000000,,-8.2341e-06
1740405600000,,-2.7906e-05
1740409200000,,-4.60669e-05
1740412800000,-2.781e-05,-3.1383e-06
1740416400000,,-7.6459e-06
1740420000000,,2.0778e-06
1740423600000,,-1.21516e-05
1740427200000,,-4.5774e-05
1740430800000,,-2.50175e-05
1740434400000,,-4.2535e-05
1740438000000,,3.2832e-06
1740441600000,-0.00020761,-6.99807e-05
1740445200000,,-5.38392e-05
1740448800000,,-9.90304e-05
1740452400000,,-4.25785e-05
1740456000000,,-2.15292e-05
1740459600000,,-6.0106e-05
1740463200000,,1.25e-05
1740466800000,,5.855e-07
1740470400000,-8.808e-05,-6.45757e-05
1740474000000,,1.25e-05
1740477600000,,1.25e-05
1740481200000,,1.25e-05
1740484800000,,1.25e-05
1740488400000,,1.25e-05
1740492000000,,-1.31874e-05
1740495600000,,1.25e-05
1740499200000,-8.45e-06,1.25e-05
1740502800000,,1.25e-05
1740506400000,,-4.8401e-06
1740510000000,,-5.10959e-05
1740513600000,,-3.27546e-05
1740517200000,,-2.47133e-05
1740520800000,,1.25e-05
1740524400000,,1.25e-05
1740528000000,-7.89e-05,6.2813e-06
1740531600000,,-6.25431e-05
1740535200000,,-6.33812e-05
1740538800000,,-6.47191e-05
1740542400000,,-5.57681e-05
1740546000000,,4.9607e-06
1740549600000,,-1.10048e-05
1740553200000,,1.25e-05
1740556800000,-0.00024725,-2.5035e-05
1740560400000,,-3.80227e-05
1740564000000,,-1.79376e-05
1740567600000,,-1.85024e-05
1740571200000,,-1.55275e-05
1740574800000,,-9.08638e-05
1740578400000,,-7.2682e-06
1740582000000,,1.25e-05
1740585600000,-4.93e-06,1.25e-05
1740589200000,,-2.83082e-05
1740592800000,,1.25e-05
1740596400000,,1.25e-05
1740600000000,,-5.9527e-06
1740603600000,,1.25e-05
1740607200000,,1.25e-05
1740610800000,,1.25e-05
1740614400000,,1.25e-05
1740614400001,6.462e-05,
1740618000000,,6.3075e-06
1740621600000,,1.25e-05
1740625200000,,1.25e-05
1740628800000,,1.25e-05
1740632400000,,-6.7437e-06
1740636000000,,1.25e-05
1740639600000,,3.1719e-06
1740643200000,5.012e-05,1.25e-05
1740646800000,,6.868e-07
1740650400000,,-1.04063e-05
1740654000000,,9.1843e-06
1740657600000,,-1.04814e-05
1740661200000,,1.25e-05
1740664800000,,-2.78417e-05
1740668400000,,-1.78575e-05
1740672000000,5.188e-05,1.25e-05
1740675600000,,1.25e-05
1740679200000,,-1.20334e-05
1740682800000,,1.25e-05
1740686400000,,-1.34173e-05
1740690000000,,1.25e-05
1740693600000,,1.25e-05
1740697200000,,-2.64395e-05
1740700800000,,1.25e-05
1740700800001,-0.00011325,
1740704400000,,-2.80961e-05
1740708000000,,1.25e-05
1740711600000,,1.25e-05
1740715200000,,1.25e-05
1740718800000,,-8.948e-07
1740722400000,,-1.07594e-05
1740726000000,,-3.42203e-05
1740729600000,3.02e-06,-2.48922e-05
1740733200000,,1.25e-05
1740736800000,,1.25e-05
1740740400000,,1.25e-05
1740744000000,,1.25e-05
1740747600000,,1.25e-05
1740751200000,,1.25e-05
1740754800000,,1.25e-05
1740758400000,-0.00010124,-1.33739e-05
1740762000000,,1.25e-05
1740765600000,,4.273e-06
1740769200000,,-2.56811e-05
1740772800000,,-2.66879e-05
1740776400000,,1.25e-05
1740780000000,,-2.09593e-05
1740783600000,,9.2481e-06
1740787200000,7.644e-05,1.25e-05
1740790800000,,-3.233e-06
1740794400000,,1.25e-05
1740798000000,,-6.9589e-06
1740801600000,,1.01184e-05
1740805200000,,1.25e-05
1740808800000,,1.9346e-06
1740812400000,,1.07728e-05
1740816000000,-4.939e-05,1.25e-05
1740819600000,,1.25e-05
1740823200000,,9.8e-06
1740826800000,,1.25e-05
1740830400000,,1.25e-05
1740834000000,,1.25e-05
1740837600000,,-1.37004e-05
1740841200000,,1.25e-05
1740844800000,,-4.28745e-05
1740844800001,4.213e-05,
1740848400000,,1.25e-05
1740852000000,,1.25e-05
1740855600000,,1.25e-05
1740859200000,,-2.53044e-05
1740862800000,,1.25e-05
1740866400000,,1.25e-05
1740870000000,,1.25e-05
1740873600000,1.923e-05,1.25e-05
1740877200000,,1.25e-05
1740880800000,,1.25e-05
1740884400000,,1.25e-05
1740888000000,,1.25e-05
1740891600000,,1.25e-05
1740895200000,,1.25e-05
1740898800000,,1.25e-05
1740902400000,3.91e-05,1.25e-05
1740906000000,,1.25e-05
1740909600000,,1.25e-05
1740913200000,,1.25e-05
1740916800000,,1.25e-05
1740920400000,,1.25e-05
1740924000000,,1.25e-05
1740927600000,,1.25e-05
1740931200000,-9.15e-06,1.25e-05
1740934800000,,1.25e-05
1740938400000,,3.4356e-06
1740942000000,,-9.923e-07
1740945600000,,1.25e-05
1740949200000,,1.25e-05
1740952800000,,1.25e-05
1740956400000,,1.25e-05
1740960000000,,1.25e-05
1740960000001,0.0001,
1740963600000,,1.25e-05
1740967200000,,1.25e-05
1740970800000,,1.25e-05
1740974400000,,1.25e-05
1740978000000,,1.25e-05
1740981600000,,1.25e-05
1740985200000,,1.25e-05
1740988800000,0.0001,1.25e-05
1740992400000,,1.25e-05
1740996000000,,1.25e-05
1740999600000,,1.25e-05
1741003200000,,1.25e-05
1741006800000,,1.25e-05
1741010400000,,1.25e-05
1741014000000,,-6.54029e-05
1741017600000,-9.06e-05,-1.575e-05
1741021200000,,-2.03537e-05
1741024800000,,1.25e-05
1741028400000,,-9.27795e-05
1741032000000,,-4.62985e-05
1741035600000,,9.62e-08
1741039200000,,-3.39543e-05
1741042800000,,-2.21915e-05
1741046400000,,-2.154e-05
1741046400001,-5.097e-05,
1741050000000,,-9.56e-06
1741053600000,,-2.9452e-05
1741057200000,,-2.47268e-05
1741060800000,,-2.84964e-05
1741064400000,,1.25e-05
1741068000000,,1.25e-05
1741071600000,,6.7733e-06
1741075200000,,1.25e-05
1741075200005,-3.767e-05,
1741078800000,,9.4323e-06
1741082400000,,1.25e-05
1741086000000,,-1.96254e-05
1741089600000,,-6.2751e-06
1741093200000,,-7.245e-05
1741096800000,,-1.92622e-05
1741100400000,,-3.56287e-05
1741104000000,-5.405e-05,-3.21455e-05
1741107600000,,-4.93675e-05
1741111200000,,5.6066e-06
1741114800000,,-7.50974e-05
1741118400000,,-1.0759e-06
1741122000000,,-3.3556e-06
1741125600000,,-2.74743e-05
1741129200000,,-2.14125e-05
1741132800000,-0.00011239,-2.3207e-06
1741136400000,,-5.1348e-05
1741140000000,,1.25e-05
1741143600000,,-5.22476e-05
1741147200000,,-6.70258e-05
1741150800000,,-4.6581e-06
1741154400000,,-6.41464e-05
1741158000000,,1.00912e-05
1741161600000,2.358e-05,-8.38169e-05
1741165200000,,-2.4776e-06
1741168800000,,-7.11638e-05
1741172400000,,1.25e-05
1741176000000,,-1.49363e-05
1741179600000,,-5.62225e-05
1741183200000,,-0.0001024116
1741186800000,,-7.0425e-05
1741190400000,-0.00014426,-2.85499e-05
1741194000000,,-8.84176e-05
1741197600000,,-5.61818e-05
1741201200000,,1.25e-05
1741204800000,,5.3419e-06
1741208400000,,-3.59289e-05
1741212000000,,-4.77193e-05
1741215600000,,-8.1241e-06
1741219200000,-8.497e-05,-4.19357e-05
1741222800000,,-9.8491e-06
1741226400000,,-3.6401e-06
1741230000000,,-4.37829e-05
1741233600000,,-3.47014e-05
1741237200000,,-3.42905e-05
1741240800000,,-9.7676e-06
1741244400000,,-5.77233e-05
1741248000000,,-2.85867e-05
1741248000001,-0.00012491,
1741251600000,,-5.37834e-05
1741255200000,,9.9711e-06
1741258800000,,-1.21213e-05
1741262400000,,-1.4769e-05
1741266000000,,-0.0001106561
1741269600000,,1.03376e-05
1741273200000,,-0.0001205045
1741276800000,-0.00025493,-1.1576e-05
1741280400000,,-0.0002800379
1741284000000,,-0.0001167751
1741287600000,,-0.0001065993
1741291200000,,-6.26923e-05
1741294800000,,-0.0001315054
1741298400000,,6.71495e-05
1741302000000,,-0.000104564
1741305600000,-0.00028353,-0.0002116228
1741309200000,,-6.3077e-05
1741312800000,,-8.88609e-05
1741316400000,,-0.0001278011
1741320000000,,-4.70796e-05
1741323600000,,-0.0001001938
1741327200000,,-7.445e-05
1741330800000,,-9.05229e-05
1741334400000,,-8.06332e-05
1741334400001,-0.00037101,
1741338000000,,-6.69412e-05
1741341600000,,-8.691e-07
1741345200000,,-8.34609e-05
1741348800000,,1.25e-05
1741352400000,,-5.55402e-05
1741356000000,,-4.11148e-05
1741359600000,,9.2027e-06
1741363200000,-6.992e-05,-4.10712e-05
1741366800000,,-7.64459e-05
1741370400000,,-0.0001048298
1741374000000,,-1.59452e-05
1741377600000,,-2.23427e-05
1741381200000,,-6.9856e-06
1741384800000,,-5.8431e-05
1741388400000,,-9.1606e-06
1741392000000,2.72e-06,-4.64019e-05
1741395600000,,7.1987e-06
1741399200000,,-6.4982e-05
1741402800000,,-2.80588e-05
1741406400000,,-3.37575e-05
1741410000000,,-2.82389e-05
1741413600000,,-8.22318e-05
1741417200000,,-8.64754e-05
1741420800000,,-7.75425e-05
1741420800001,-0.00017307,
1741424400000,,-3.33097e-05
1741428000000,,1.25e-05
1741431600000,,-4.46373e-05
1741435200000,,-6.18294e-05
1741438800000,,-2.0082e-05
1741442400000,,-2.73824e-05
1741446000000,,-3.73813e-05
1741449600000,,-1.92188e-05
1741449600001,-2.295e-05,
1741453200000,,-2.17674e-05
1741456800000,,-1.16546e-05
1741460400000,,-4.81282e-05
1741464000000,,-3.65265e-05
1741467600000,,-2.13761e-05
1741471200000,,-5.668e-05
1741474800000,,-7.8518e-06
1741478400000,,-1.80607e-05
1741478400001,-3.89e-06,
1741482000000,,-1.3893e-05
1741485600000,,-5.3038e-06
1741489200000,,-2.78407e-05
1741492800000,,-3.0163e-06
1741496400000,,-3.0824e-06
1741500000000,,7.4317e-06
1741503600000,,-1.16127e-05
1741507200000,3.322e-05,8.82e-07
1741510800000,,1.23334e-05
1741514400000,,1.25e-05
1741518000000,,1.25e-05
1741521600000,,-9.4277e-06
1741525200000,,1.25e-05
1741528800000,,1.25e-05
1741532400000,,1.25e-05
1741536000000,0.0001,3.8321e-06
1741539600000,,1.25e-05
1741543200000,,1.25e-05
1741546800000,,9.5154e-06
1741550400000,,7.488e-06
1741554000000,,-1.5973e-05
1741557600000,,4.7096e-06
1741561200000,,1.25e-05
1741564800000,-1.607e-05,1.25e-05
1741568400000,,-4.95693e-05
1741572000000,,1.25e-05
1741575600000,,1.25e-05
1741579200000,,1.25e-05
1741582800000,,7.7078e-06
1741586400000,,1.25e-05
1741590000000,,1.25e-05
1741593600000,-5.586e-05,1.25e-05
1741597200000,,-2.40688e-05
1741600800000,,1.25e-05
1741604400000,,8.241e-07
1741608000000,,1.25e-05
1741611600000,,1.25e-05
1741615200000,,8.5509e-06
1741618800000,,1.25e-05
1741622400000,1.518e-05,1.25e-05
1741626000000,,1.25e-05
1741629600000,,1.25e-05
1741633200000,,-2.68763e-05
1741636800000,,-1.39116e-05
1741640400000,,-5.5614e-05
1741644000000,,1.25e-05
1741647600000,,4.7784e-06
1741651200000,1.897e-05,8.6259e-06
1741654800000,,-3.0619e-05
1741658400000,,1.25e-05
1741662000000,,1.25e-05
1741665600000,,8.9958e-06
1741669200000,,-1.305e-07
1741672800000,,5.4562e-06
1741676400000,,4.8033e-06
1741680000000,-1.558e-05,1.25e-05
1741683600000,,-7.4541e-06
1741687200000,,1.25e-05
1741690800000,,-7.9856e-05
1741694400000,,5.6016e-06
1741698000000,,-7.2253e-06
1741701600000,,1.25e-05
1741705200000,,-2.9949e-06
1741708800000,,1.25e-05
1741708800001,9.112e-05,
1741712400000,,1.25e-05
1741716000000,,-1.0045e-06
1741719600000,,1.25e-05
1741723200000,,1.25e-05
1741726800000,,1.25e-05
1741730400000,,-6.1509e-05
1741734000000,,2.0312e-06
1741737600000,-6.523e-05,6.4336e-06
1741741200000,,1.25e-05
1741744800000,,1.25e-05
1741748400000,,1.25e-05
1741752000000,,1.25e-05
1741755600000,,-1.452e-07
1741759200000,,1.25e-05
1741762800000,,-8.35995e-05
1741766400000,-3.77e-05,1.25e-05
1741770000000,,1.25e-05
1741773600000,,6.349e-06
1741777200000,,1.25e-05
1741780800000,,1.25e-05
1741784400000,,1.25e-05
1741788000000,,1.25e-05
1741791600000,,-1.40445e-05
1741795200000,,1.25e-05
1741795200001,-6.601e-05,
1741798800000,,-8.12614e-05
1741802400000,,5.646e-06
1741806000000,,-1.63217e-05
1741809600000,,-7.81201e-05
1741813200000,,1.25e-05
1741816800000,,-8.90152e-05
1741820400000,,1.25e-05
1741824000000,1.946e-05,1.2185e-05
1741827600000,,1.25e-05
1741831200000,,-1.96144e-05
1741834800000,,1.25e-05
1741838400000,,-3.07467e-05
1741842000000,,-4.1726e-06
1741845600000,,1.2402e-05
1741849200000,,1.25e-05
1741852800000,-0.0001279,9.043e-07
1741856400000,,-2.09966e-05
1741860000000,,1.25e-05
1741863600000,,1.25e-05
1741867200000,,1.25e-05
1741870800000,,1.25e-05
1741874400000,,6.2596e-06
1741878000000,,-2.67578e-05
1741881600000,1.701e-05,-7.509e-06
1741885200000,,1.05561e-05
1741888800000,,-8.45311e-05
1741892400000,,1.25e-05
1741896000000,,1.25e-05
1741899600000,,-4.916e-07
1741903200000,,1.25e-05
1741906800000,,1.25e-05
1741910400000,-2.02e-06,1.25e-05
1741914000000,,-6.0276e-06
1741917600000,,-1.75915e-05
1741921200000,,-1.16738e-05
1741924800000,,4.9573e-06
1741928400000,,-8.641e-07
1741932000000,,1.25e-05
1741935600000,,-1.79931e-05
1741939200000,-5.684e-05,4.6243e-06
1741942800000,,-2.74077e-05
1741946400000,,-2.39759e-05
1741950000000,,1.25e-05
1741953600000,,-2.476e-05
1741957200000,,-4.4404e-06
1741960800000,,1.25e-05
1741964400000,,1.25e-05
1741968000000,3.549e-05,9.2405e-06
1741971600000,,1.25e-05
1741975200000,,8.788e-06
1741978800000,,1.25e-05
1741982400000,,1.25e-05
1741986000000,,1.25e-05
1741989600000,,-7.0247e-06
1741993200000,,1.25e-05
1741996800000,9.739e-05,1.25e-05
1742000400000,,1.25e-05
1742004000000,,-1.24497e-05
1742007600000,,5.7926e-06
1742011200000,,-2.47032e-05
1742014800000,,5.2918e-06
1742018400000,,1.25e-05
1742022000000,,1.25e-05
1742025600000,7.8e-06,1.25e-05
1742029200000,,-1.10325e-05
1742032800000,,-5.9597e-06
1742036400000,,-1.9912e-06
1742040000000,,7.1451e-06
1742043600000,,-1.9773e-06
1742047200000,,-1.10294e-05
1742050800000,,4.3877e-06
1742054400000,-5.68e-05,1.25e-05
1742058000000,,1.16633e-05
1742061600000,,-1.47683e-05
1742065200000,,-1.5178e-06
1742068800000,,-1.91543e-05
1742072400000,,1.4036e-06
1742076000000,,1.25e-05
1742079600000,,-4.35221e-05
1742083200000,3.218e-05,-1.18953e-05
1742086800000,,-1.71787e-05
1742090400000,,-1.53967e-05
1742094000000,,-3.17522e-05
1742097600000,,1.25e-05
1742101200000,,-3.09829e-05
1742104800000,,-5.16674e-05
1742108400000,,1.25e-05
1742112000000,3.423e-05,1.25e-05
1742115600000,,1.25e-05
1742119200000,,1.25e-05
1742122800000,,1.25e-05
1742126400000,,4.6998e-06
1742130000000,,-6.059e-07
1742133600000,,-5.1621e-06
1742137200000,,-3.2856e-05
1742140800000,-7.707e-05,-2.68216e-05
1742144400000,,-3.1431e-05
1742148000000,,-3.67063e-05
1742151600000,,-5.68687e-05
1742155200000,,1.25e-05
1742158800000,,-2.6567e-05
1742162400000,,-4.40739e-05
1742166000000,,-3.90572e-05
1742169600000,-1.042e-05,-1.87452e-05
1742173200000,,-1.58613e-05
1742176800000,,-3.55862e-05
1742180400000,,-5.1583e-05
1742184000000,,-3.9532e-05
1742187600000,,-1.24551e-05
1742191200000,,-3.6726e-06
1742194800000,,1.25e-05
1742198400000,7.448e-05,-1.69688e-05
1742202000000,,-1.4081e-06
1742205600000,,-5.4673e-06
1742209200000,,1.04737e-05
1742212800000,,1.25e-05
1742216400000,,-1.70299e-05
1742220000000,,-3.4361e-05
1742223600000,,-5.6828e-06
1742227200000,3.074e-05,1.3176e-06
1742230800000,,4.545e-07
